Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/15  08:00:00,3303697398,128593343.4,0,59678099.76,0,9975600
 01/15  09:00:00,3195711944,57982299.32,0,59582878.37,0,9975600
 01/15  10:00:00,3060625171,20892325.27,0,60589553.59,0,9975600
 01/15  11:00:00,2889823190,24127896.44,0,62409949.89,0,22361023.91
 01/15  12:00:00,2887505128,12389383.78,0,60060289.76,0,22565946.1
 01/15  13:00:00,2885607103,7128730.046,0,61827904.61,0,22570344.13
 01/15  14:00:00,2890832245,11282428.7,0,62905495.39,0,48764697.99
 01/15  15:00:00,2891602054,6829152.988,0,63753960.08,0,22579569.47
 01/15  16:00:00,2892055357,4863264.97,0,67186193.13,0,22357483.8
 01/15  17:00:00,3181203535,9672279.713,0,67926643.78,0,22361332.79
 01/15  18:00:00,3414836326,6817603.731,0,66447279.59,0,9975600
 01/15  19:00:00,3337531025,6806748.733,0,64929967.54,0,22355495.13
 01/15  20:00:00,3251914373,16023824.37,0,63769785.8,0,22366732.86
 01/15  21:00:00,3251466547,13969144.86,0,63327225.57,0,9975600
 01/15  22:00:00,3158078115,11236839.69,0,62098523.38,0,35231425.19
 01/15  23:00:00,3073268869,24896211.5,0,61675755.54,0,22352352.35
 01/15  24:00:00,2984880245,28115520.95,0,61580074.56,0,22342948.12
 01/16  01:00:00,2842425317,26655884.29,0,60812205.13,0,9975600
