FullServiceRest,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),hospital,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),LargeHotel,Cooling:Electricity [J](Hourly),Gas:Facility [J](Hourly),LargeOffice,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),MediumOffice,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),MitriseAppartment,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),OutPatient,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),PrimarySchool,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),QuickServiceRest,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SecondSchool,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SmallHotel,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SmallOffice,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),Stand-aloneRetail,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),StripMall,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SuperMarket,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),WareHouse,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly)
0,0,0,2409324519,1055637741,1353686778,830391934.9,175744310.8,654647624.1,199779243.4,0,199779243.4,9788879.181,0,9788879.181,348685840.4,0,348685840.4,194190096.8,10213322.7,183976774.1,22526527.36,0,22526527.36,0,0,0,32138994.68,0,32138994.68,119471923.9,189545.2678,119282378.6,0,0,0,206065893.7,0,206065893.7,217285766.3,0,217285766.3,201675687.7,0,201675687.7,294824985.9,0,294824985.9
0,0,0,2432790350,1074191785,1358598565,772183875.7,169979713.8,602204161.9,170480598.8,0,170480598.8,14336653.96,0,14336653.96,346754196,0,346754196,244429245.3,10530521.13,233898724.1,21845499.8,0,21845499.8,0,0,0,49513392.88,0,49513392.88,119088276.3,157033.1495,118931243.1,149664.4251,5196.618328,144467.8068,220260436.6,0,220260436.6,233464518,0,233464518,206850347.3,0,206850347.3,388305130.4,0,388305130.4
0,0,0,2391470648,1107422843,1284047804,780376516.4,107276068.8,673100447.6,272039910.8,0,272039910.8,11527656.26,0,11527656.26,344120683.1,0,344120683.1,293213100.6,9641322.054,283571778.5,28954791.47,0,28954791.47,0,0,0,46172280.78,0,46172280.78,119132346.3,127387.1488,119004959.1,783329.6891,0,783329.6891,251732390.7,0,251732390.7,265679722,0,265679722,188062953.4,0,188062953.4,290611335.6,0,290611335.6
298911031.4,55630.44148,298855401,2900062495,1091107172,1808955324,1170668414,142510850.6,1028157564,226304098.2,0,226304098.2,16896426.15,0,16896426.15,344901538.1,0,344901538.1,294319181.1,7709445.866,286609735.2,30547142.96,0,30547142.96,164093660.5,0,164093660.5,74213229.75,0,74213229.75,118429602.4,118809.0569,118310793.3,2167761.07,0,2167761.07,254348819.8,0,254348819.8,268576760.6,0,268576760.6,297023359.6,0,297023359.6,393174178.4,0,393174178.4
290661993.5,33582.93289,290628410.6,2444864471,1060557280,1384307191,1957860418,307658125.7,1650202292,4871541402,0,4871541402,954309.2165,0,954309.2165,351724820.4,0,351724820.4,416702739.2,12652330.81,404050408.4,2359741518,12981.08713,2359728537,143599201.3,0,143599201.3,8218631119,0,8218631119,122485664.9,1360915.085,121124749.8,67401283.57,0,67401283.57,1006875933,0,1006875933,1048838444,0,1048838444,1622027544,0,1622027544,446042590.6,0,446042590.6
256690088.1,63426.74601,256626661.4,2304143503,1070791048,1233352455,3108536665,549796247.7,2558740417,2532578776,0,2532578776,105346404.7,0,105346404.7,340351665.5,0,340351665.5,490066588.6,27871378.53,462195210,1085555659,6917.425273,1085548741,124993431.8,0,124993431.8,5536435224,3974.540206,5536431250,117219774.3,7964894.682,109254879.6,59429318.94,0,59429318.94,779938167.8,0,779938167.8,813575591.8,0,813575591.8,1411352712,0,1411352712,410003467.2,0,410003467.2
240839469,0,240839469,2249843341,1130110064,1119733278,2957381863,545988008.8,2411393855,1092206840,0,1092206840,71549088.21,0,71549088.21,320466059.4,0,320466059.4,496635155.9,33982334.99,462652820.9,805466241.5,15274.26903,805450967.2,121648983.4,0,121648983.4,4550557851,5200.979419,4550552650,81368869.7,5176177.781,76192691.92,21096514.09,0,21096514.09,669946162.7,0,669946162.7,689194216,0,689194216,1197268578,0,1197268578,361823142.4,0,361823142.4
228548528,0,228548528,2292505636,1216777079,1075728557,2751004606,589971708.6,2161032898,890944901.4,0,890944901.4,46239562.2,0,46239562.2,295156032.1,0,295156032.1,505279671.6,42626850.7,462652820.9,726730628.1,8458.170307,726722169.9,114775988.7,0,114775988.7,4197621680,6203.118396,4197615477,78938143.42,14257023.4,64681120.01,10925702.44,2040.135149,10923662.3,534074283.5,0,534074283.5,537965762.2,0,537965762.2,974364366,0,974364366,313546796.7,0,313546796.7
227003624.2,40222.01572,226963402.1,2352145689,1290341943,1061803746,2479832996,449409058.9,2030423937,871459993.7,0,871459993.7,28574653.13,0,28574653.13,282516161.4,0,282516161.4,469354722,50480374.6,418874347.3,673422174.4,5199.478644,673416974.9,99328053.47,0,99328053.47,3955869403,4441.61776,3955864961,76847183.21,11444398.72,65402784.49,8774571.651,0,8774571.651,420810068.3,0,420810068.3,413284407.7,0,413284407.7,899631664.4,0,899631664.4,280619086.8,0,280619086.8
199712687.9,0,199712687.9,2357866478,1315884095,1041982383,2206098527,376294434.1,1829804093,806241134.8,0,806241134.8,23539598.08,0,23539598.08,275276546.2,0,275276546.2,431519770,59333730.11,372186039.9,599583326,0,599583326,85624919.91,0,85624919.91,3764972971,0,3764972971,76423206.38,11010824.76,65412381.61,7112014.395,0,7112014.395,323646666.6,0,323646666.6,306922474.8,0,306922474.8,855004565,0,855004565,261837547.3,0,261837547.3
178788916.5,0,178788916.5,2316277295,1295818661,1020458634,2255530108,384178382.9,1871351725,878797131.7,0,878797131.7,24899668.18,0,24899668.18,276026232.2,0,276026232.2,417645559.6,64114342.02,353531217.6,629231676.2,0,629231676.2,79984272.87,0,79984272.87,3834236097,0,3834236097,72503883.66,10669100.06,61834783.6,8696427.177,0,8696427.177,275911914.2,0,275911914.2,250635338.2,0,250635338.2,846278862.5,0,846278862.5,264737961.1,0,264737961.1
193302508.1,0,193302508.1,2294304636,1287573338,1006731298,2267288521,359262048.3,1908026473,731355479.4,0,731355479.4,24696749.93,0,24696749.93,283064888.8,0,283064888.8,419304557.1,64336794.31,354967762.7,692825982.7,0,692825982.7,83624881.63,0,83624881.63,3987685274,0,3987685274,71384314.12,10040971.41,61343342.7,5575236.946,9984.702667,5565252.243,268291971.5,0,268291971.5,240368163.2,0,240368163.2,842835684.9,0,842835684.9,264206782,0,264206782
224276233.8,0,224276233.8,2183975467,1236052655,947922811.7,2330954353,405187978.4,1925766375,587034199.3,0,587034199.3,34621453.46,0,34621453.46,287213782,0,287213782,417091159.4,63110791.36,353980368,753410144.8,0,753410144.8,102478631.4,0,102478631.4,4171679409,0,4171679409,73324411.55,10426002.36,62898409.19,4388049.363,13468.07803,4374581.285,265470257.5,0,265470257.5,236294601.8,0,236294601.8,855266436.1,0,855266436.1,277074282.4,0,277074282.4
242601537.1,0,242601537.1,2164944870,1227661175,937283694.7,2323572361,367809981.7,1955762380,567594421.2,0,567594421.2,35847554.78,0,35847554.78,292756951.7,0,292756951.7,291479690.9,51665678.32,239814012.6,749605651.7,0,749605651.7,111426662.3,0,111426662.3,4015576672,0,4015576672,79247680.9,9786399.49,69461281.41,4000859.398,0,4000859.398,265633402.5,0,265633402.5,242267023,0,242267023,847947433.9,0,847947433.9,284801285,0,284801285
245376094.4,20568.8284,245355525.6,2195645733,1181857146,1013788587,2268744732,293685061.8,1975059671,796939634.6,0,796939634.6,38748147.5,0,38748147.5,303821007.8,0,303821007.8,310629527.2,47540222.54,263089304.7,753502649.6,0,753502649.6,117636126.6,0,117636126.6,3759403532,0,3759403532,80292184.6,6017211.194,74274973.4,5413090.666,0,5413090.666,281091657.9,0,281091657.9,264483894,0,264483894,885182441.9,0,885182441.9,303220667.1,0,303220667.1
233828493.6,0,233828493.6,2200059893,1140916197,1059143696,2428692149,356105098.2,2072587051,1141771762,0,1141771762,45503078.18,0,45503078.18,303164537.2,0,303164537.2,331938196,43402891.74,288535304.3,822348942.3,0,822348942.3,108215964.2,0,108215964.2,4209404145,0,4209404145,81558254.6,1519143.623,80039110.98,19909774.08,0,19909774.08,319275250.8,0,319275250.8,311794812.2,0,311794812.2,921187422.1,0,921187422.1,305040003.7,0,305040003.7
210550309.9,14358.11867,210535951.8,2273380363,1111170275,1162210088,3187513850,522273398.8,2665240451,1509529716,0,1509529716,64823298.09,0,64823298.09,295497778.5,0,295497778.5,282050457.5,32460653.14,249589804.4,847358658.7,0,847358658.7,106074287.4,0,106074287.4,4237349712,0,4237349712,100404516,3780774.52,96623741.47,29094517.8,0,29094517.8,411992349.7,0,411992349.7,415503596,0,415503596,962395925.8,0,962395925.8,286130150,0,286130150
216008839.5,0,216008839.5,2260765441,1097181867,1163583574,2749247488,542356943.8,2206890544,1645893252,0,1645893252,68792600.75,0,68792600.75,301457587.6,0,301457587.6,276742262.6,27920782.62,248821479.9,872219265.1,0,872219265.1,106307206.3,0,106307206.3,4277985713,0,4277985713,107205483.2,6371672.416,100833810.8,32099597.09,0,32099597.09,465000499.5,0,465000499.5,476403692.6,0,476403692.6,991839094.1,0,991839094.1,383777126.1,0,383777126.1
216502782.2,0,216502782.2,2321655985,1073998401,1247657584,2801486875,617669713.8,2183817161,1969401237,0,1969401237,76636033.51,0,76636033.51,307601676.5,0,307601676.5,292461396.2,25919543.8,266541852.4,898402069.2,0,898402069.2,114206084.6,0,114206084.6,4337590587,0,4337590587,118828042.5,11137989.15,107690053.3,35635790.76,0,35635790.76,473966862.8,0,473966862.8,491088268.9,0,491088268.9,1027826839,0,1027826839,303885196.1,0,303885196.1
240292046,0,240292046,2312024053,1060844491,1251179563,3337302781,734269754.3,2603033027,2042984885,0,2042984885,80236087.83,0,80236087.83,314058260.3,0,314058260.3,248403310.3,21093859.79,227309450.5,0,0,0,117021607.2,0,117021607.2,6806995.527,0,6806995.527,122520154.9,12554662.78,109965492.1,37540013.28,0,37540013.28,515504650.8,0,515504650.8,536028810.8,0,536028810.8,968072531.1,0,968072531.1,396303091.1,0,396303091.1
253522784.5,0,253522784.5,2367065822,1039262711,1327803110,2805078427,568126045.3,2236952382,0,0,0,0,0,0,328884013.7,0,328884013.7,200536521.1,16053349.45,184483171.7,0,0,0,122943203.5,0,122943203.5,7960926.393,0,7960926.393,119526106.6,5202753.676,114323353,0,0,0,18017149.04,0,18017149.04,7130119.958,0,7130119.958,13911497.3,0,13911497.3,312107667.8,0,312107667.8
266601852.7,0,266601852.7,2369780253,1019151300,1350628953,2133295213,354185377.5,1779109836,74013262.53,0,74013262.53,0,0,0,344546192.2,0,344546192.2,254567639.3,21498152.89,233069486.4,0,0,0,132402278.4,0,132402278.4,20058713.59,0,20058713.59,119224247.7,750131.9774,118474115.7,0,0,0,48034096.28,0,48034096.28,43839589.35,0,43839589.35,112261101.4,0,112261101.4,404637706.8,0,404637706.8
316042745.8,0,316042745.8,2339887132,943952377.1,1395934755,1293186424,267124829.5,1026061594,183975875.6,0,183975875.6,13642080.29,0,13642080.29,370962304.9,0,370962304.9,206314014.2,16391774.72,189922239.5,18502842.93,0,18502842.93,171134514,0,171134514,32274039.33,0,32274039.33,127286263.5,219084.5932,127067178.9,0,0,0,83268743.06,0,83268743.06,102898107.5,0,102898107.5,148004678,0,148004678,328167794.4,0,328167794.4
0,0,0,2324920462,863800404.2,1461120058,918105845.5,209802316.1,708303529.4,290333075.4,0,290333075.4,19984691.65,0,19984691.65,394983927.6,0,394983927.6,260893142.7,19434661.57,241458481.1,21741541.11,0,21741541.11,0,0,0,66457882.45,0,66457882.45,136832155,154813.5132,136677341.4,875057.4878,0,875057.4878,111659173.8,0,111659173.8,139045102.4,0,139045102.4,318646232,0,318646232,453488955.1,0,453488955.1
0,0,0,2321193055,803914805.4,1517278250,807476561.5,163785021.7,643691539.8,366723455.6,0,366723455.6,21213081.76,0,21213081.76,412119220.3,0,412119220.3,209766908.3,15153294.62,194613613.7,66931795.9,0,66931795.9,0,0,0,82259823.89,0,82259823.89,143539029.4,90968.93459,143448060.4,5201154.33,0,5201154.33,161004912.8,0,161004912.8,156448750.7,0,156448750.7,386545539.4,0,386545539.4,401955333.9,0,401955333.9
0,0,0,2318259963,740450502.2,1577809461,715185917,139690873,575495044,670775804.2,0,670775804.2,28924781.17,0,28924781.17,428414101,0,428414101,265649704.7,20282021.18,245367683.5,122067629.6,0,122067629.6,0,0,0,144466344.8,0,144466344.8,150078978.4,47334.46468,150031643.9,8279431.981,0,8279431.981,137623583.8,0,137623583.8,165472420.7,0,165472420.7,351160757.8,0,351160757.8,547010362.3,0,547010362.3
0,0,0,2291355633,732386045.5,1558969587,851968612.7,143728095.3,708240517.4,1034712159,0,1034712159,27292043.06,0,27292043.06,435984219.7,0,435984219.7,212785052.6,15580940.19,197204112.4,208089896.3,0,208089896.3,0,0,0,180258708.2,0,180258708.2,153470883.7,14045.72628,153456838,12347974.14,0,12347974.14,184082058.6,0,184082058.6,178293629.4,0,178293629.4,512563633.5,0,512563633.5,469770006.6,0,469770006.6
369522276.2,67415.57134,369454860.6,2318803295,712242401.1,1606560894,969613980.7,153639561.3,815974419.4,1085842723,0,1085842723,34790784.78,0,34790784.78,438136344.8,0,438136344.8,267372532.8,18465576.73,248906956.1,197565409.9,0,197565409.9,205168635.8,0,205168635.8,247510968.9,1577.234978,247509391.7,154029463.6,0,154029463.6,13888151.26,0,13888151.26,163754944.4,0,163754944.4,193133115.1,0,193133115.1,521532629.6,0,521532629.6,601248513.2,0,601248513.2
351888444,48463.34779,351839980.6,2176460818,720188660.4,1456272157,1312042104,235560869.2,1076481235,5693798068,0,5693798068,3695794.561,0,3695794.561,438848246.3,0,438848246.3,214843056.4,14583514.75,200259541.7,323979819.4,0,323979819.4,180476935.7,0,180476935.7,324384383.1,0,324384383.1,155073118.4,17055.69662,155056062.7,81591582.33,0,81591582.33,209925800.7,0,209925800.7,202301605,0,202301605,1892689331,0,1892689331,533467276.9,0,533467276.9
293017008.3,41172.14409,292975836.1,2789134711,823642670,1965492041,2818042759,478502962.8,2339539796,3858559764,0,3858559764,167061973.7,0,167061973.7,410774554.9,0,410774554.9,269201977.4,16985248.01,252216729.4,53146787.34,0,53146787.34,156808829.2,0,156808829.2,101114279.6,0,101114279.6,138478061.7,194155.1804,138283906.6,77838626.59,0,77838626.59,184365198.8,0,184365198.8,213793414.5,0,213793414.5,1637000156,0,1637000156,708065362.9,0,708065362.9
272134215.9,0,272134215.9,2484199036,916976486.7,1567222550,4010305647,802399007.8,3207906640,2409278624,0,2409278624,134010042.3,0,134010042.3,387982411.8,0,387982411.8,209065313.8,12771811.23,196293502.5,24964042.61,0,24964042.61,150630262.1,0,150630262.1,60541085.34,0,60541085.34,105997265.4,5833049.984,100164215.4,56297340.29,0,56297340.29,931610078.1,0,931610078.1,936380536.7,0,936380536.7,1434874707,0,1434874707,558552093.5,0,558552093.5
261818775.5,3453.427647,261815322.1,2460994331,1032068137,1428926194,3501201313,771162381.6,2730038931,1846886584,0,1846886584,106154778.3,0,106154778.3,354012889.2,0,354012889.2,260159216.9,17023856.19,243135360.7,12068100.89,0,12068100.89,136068173,0,136068173,58674311.64,0,58674311.64,97649762.35,12731577.66,84918184.69,45368398.34,0,45368398.34,717958821.3,0,717958821.3,743259410.6,0,743259410.6,1187113959,0,1187113959,450939102.3,0,450939102.3
248360150.6,11107.243,248349043.4,2476978554,1155675012,1321303542,3057477348,693720210.9,2363757137,1532089349,0,1532089349,77272564,0,77272564,311800665.1,0,311800665.1,206941213.7,13988951.94,192952261.8,9191127.036,0,9191127.036,112659336.8,0,112659336.8,37333357.5,0,37333357.5,88877759.79,12301151.49,76576608.3,37532012.5,0,37532012.5,624381729.3,0,624381729.3,643052176.3,0,643052176.3,993247539.8,0,993247539.8,374068398.3,0,374068398.3
198707979.8,0,198707979.8,2578091596,1319330790,1258760806,2624957582,649355141.9,1975602440,1339461467,0,1339461467,41671040.57,0,41671040.57,268249814.5,0,268249814.5,259301768.1,19355764.61,239946003.5,3382426.171,0,3382426.171,83684946.17,0,83684946.17,31690304.49,0,31690304.49,77532120.3,12969352.48,64562767.82,31118220.19,0,31118220.19,581779842,0,581779842,594904284.3,0,594904284.3,842710587.8,0,842710587.8,315294990.2,0,315294990.2
178785265.4,0,178785265.4,2625148901,1413336617,1211812284,2341186421,635931311.2,1705255110,1232665379,0,1232665379,22752578.43,0,22752578.43,238823138.2,0,238823138.2,206943366.5,15920153.96,191023212.6,0,0,0,70725596.71,0,70725596.71,16176041.63,0,16176041.63,72990590.58,13710584.95,59280005.63,32093922.32,0,32093922.32,511918727.9,0,511918727.9,521135075.4,0,521135075.4,774451021.2,0,774451021.2,284820495.6,0,284820495.6
183944619.6,0,183944619.6,2648194447,1434956909,1213237539,2242312935,527525377.1,1714787558,1192621629,0,1192621629,20794031.65,0,20794031.65,243211888.5,0,243211888.5,259145485.5,19977100.5,239168385,0,0,0,73370784.22,0,73370784.22,12319570.32,0,12319570.32,65754268.82,12288666.94,53465601.88,34213502.39,0,34213502.39,491332697.6,0,491332697.6,498365235,0,498365235,765336480.9,0,765336480.9,279104865.3,0,279104865.3
199318137.8,0,199318137.8,2606409732,1419134041,1187275691,2228670143,490085035.1,1738585108,1665958584,0,1665958584,31074337.15,0,31074337.15,246582475.2,0,246582475.2,207530158.7,15606707.9,191923450.8,0,0,0,85787857.39,0,85787857.39,5665826.116,0,5665826.116,67077450.25,12051164.12,55026286.14,33783509.79,0,33783509.79,478756186.3,0,478756186.3,486422117.7,0,486422117.7,764160766,0,764160766,282983175.3,0,282983175.3
208477890.8,0,208477890.8,2408045851,1403795273,1004250578,2221730388,404887984,1816842404,2120731778,0,2120731778,36637015.82,0,36637015.82,257037555.2,0,257037555.2,261174124.5,19766127.64,241407996.9,0,0,0,92621927.53,0,92621927.53,7800722.137,0,7800722.137,73817948.55,10964353.75,62853594.8,35500318.35,0,35500318.35,470441334.6,0,470441334.6,479271033.7,0,479271033.7,768506545.3,0,768506545.3,293138034,0,293138034
216063763.2,16613.55706,216047149.6,2381492999,1344947059,1036545940,2180034510,332052248.1,1847982262,2643183689,1740.020456,2643181949,48821290.03,0,48821290.03,269411951.9,0,269411951.9,210021816,15655177.99,194366638.1,0,0,0,100916319.9,0,100916319.9,23755206.9,0,23755206.9,75454982.72,6873812.838,68581169.88,38897457.39,0,38897457.39,464930553.9,0,464930553.9,474882184.3,0,474882184.3,797758348,0,797758348,274617174.2,0,274617174.2
228815618.3,0,228815618.3,2323099855,1273828892,1049270963,2289424996,367962325.9,1921462670,3349886179,0,3349886179,67261213.87,0,67261213.87,273502714.4,0,273502714.4,270756092.1,18502598.81,252253493.3,0,0,0,101182866.2,0,101182866.2,35207460.31,0,35207460.31,78991494.25,1687461.417,77304032.83,44493747.92,0,44493747.92,739962816,0,739962816,742638277.4,0,742638277.4,846528551.2,0,846528551.2,265324500.8,0,265324500.8
206778006.8,6728.07439,206771278.7,2396554563,1198515395,1198039168,2547933481,483000722.8,2064932758,0,0,0,0,0,0,276258967.9,0,276258967.9,218262708,14020747.47,204241960.5,0,0,0,99220845.35,0,99220845.35,53277323.47,0,53277323.47,100394595.7,4584963.79,95809631.87,0,0,0,776946207.2,0,776946207.2,782713597.6,0,782713597.6,966742779.9,0,966742779.9,365482079.2,0,365482079.2
205204547.6,0,205204547.6,2352665685,1124055266,1228610419,2854323869,606609227.2,2247714642,92954335.21,0,92954335.21,4256665.486,0,4256665.486,292472713.8,0,292472713.8,274949941.1,17560321.02,257389620.1,6124221.359,0,6124221.359,104350351.8,0,104350351.8,58181836.15,0,58181836.15,111016326.2,7878975.663,103137350.5,0,0,0,26991010.21,0,26991010.21,10824538.94,0,10824538.94,1076393620,0,1076393620,298639903.9,0,298639903.9
218158467.3,0,218158467.3,2431340026,1107254406,1324085620,2853459406,688012478.2,2165446927,161611954.8,0,161611954.8,9166424.973,0,9166424.973,296323296.7,0,296323296.7,220123955,13698330.17,206425624.8,8779547.858,0,8779547.858,110621102.6,0,110621102.6,81135550.33,0,81135550.33,118837575.7,12075242.51,106762333.2,0,0,0,69601211.99,0,69601211.99,79989924.88,0,79989924.88,1092074445,0,1092074445,389262720.2,0,389262720.2
225193520,0,225193520,2420699044,1079499636,1341199407,2865309271,706221473.7,2159087797,213500706,0,213500706,15453593.5,0,15453593.5,304684434.3,0,304684434.3,276298724.8,15917543.25,260381181.5,110951267.6,0,110951267.6,114734825.9,0,114734825.9,223560759.3,0,223560759.3,122813653.6,13066013,109747640.6,395985.0802,0,395985.0802,119791632.1,0,119791632.1,132613682.5,0,132613682.5,1020376852,0,1020376852,306420541.4,0,306420541.4
237523278.5,0,237523278.5,2470379764,1038600411,1431779353,3292757675,679011053.7,2613746622,283324537.3,0,283324537.3,14733836.9,0,14733836.9,324633591.8,0,324633591.8,221371005.1,12705842.77,208665162.3,130627550.1,0,130627550.1,122940478.9,0,122940478.9,350195584.7,0,350195584.7,122117107,6680017.969,115437089.1,2679250.669,0,2679250.669,161601253.9,0,161601253.9,166633278.7,0,166633278.7,615323.0307,0,615323.0307,401768963.1,0,401768963.1
248087511.8,0,248087511.8,2481538572,1044923185,1436615387,2460327138,461851025.4,1998476113,573589129.8,0,573589129.8,21039141.75,0,21039141.75,333175861.8,0,333175861.8,278985811.2,17111915.54,261873895.7,184245341.7,0,184245341.7,128559734.4,0,128559734.4,310998807.2,0,310998807.2,118111042.5,1493368.634,116617673.8,3439641.219,0,3439641.219,154405489.5,0,154405489.5,167250953,0,167250953,118727598.5,0,118727598.5,312167536.5,0,312167536.5
